id,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,likes,quotes,replies,retweets,searchQuery,text,timestamp,user/location,verified,sentiment
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,1,0,1,0,Amazon,Will this allow employees to use RSUs as collateral?   B/C employees have always used stock as collateral for a securities based lines of credit.,2023-02-28 23:35:00,"Bellevue, WA",True,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"In Spotlight and Shadow by @rachelsmcdaniel #book on tour w/ @celebrate_lit. Read author's guest post & enter the #free #giveaway for a $25 Amazon gift card & copy of the book. Follow now!
wp.me/P7A0o5-3tX",2023-02-28 23:35:00,,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,Mura Masa - Complicated ft. NAO #Artists #singersongwriter SUBMIT YOUR MUSIC FREE music.bigtime.radio/submit bigtime.radio #ArtistOnTwitter BIG TIME RADIO #AppStore #Amazon #Top40 #Music 247 #MusicDistribution #Services #Promotions bigtimemusic.global,2023-02-28 23:35:00,Universe,True,negative
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"ORICO USB 3.0 100MB/S USB Flash Drive UFSD Metal Leather Pen Drive Type C 256GB 128GB 64GB 32GB Car Shape USB Stick Pendrive $13.59
click>>s.click.aliexpress.com/e/_EI…
#amazon #aliexpress #rt",2023-02-28 23:35:00,,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"Marsh Saga Series 
Four very different women.
Millie (Book 1) 99p SALE!
Christmas at the Chateau (novella)
Prue (Book 2)
Cece (Book 3) 
Alice (book 4)
#perioddrama #bookseries #historicalromance  #England #France #Scotland #India #Italy 
Amazon: viewbook.at/Millie",2023-02-28 23:35:00,NSW Australia,False,negative
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,1,0,0,Amazon,"nanite: Anker USB C Charger, 323 Charger (33W), 2 Ports, $39 Delivered @ AnkerDirect via Amazon AU ozbargain.com.au/node/759755",2023-02-28 23:35:00,Australia,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"Daborge Chapeau bob réversible « Merry Christmas and Happy New Year » - Respirant - Pliable - Pour homme et femme #Amazon
is.gd/hqITri",2023-02-28 23:35:00,🇫🇷,False,positive
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,#Harlem on Amazon prime is so Mf good!,2023-02-28 23:35:00,"Atlanta, GA",False,positive
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"#YourPartnerInSuccessRadio

I will be chatting with @debracoreyRebel  on Friday and her book is on my desk. Thank you for sending the book all the way from the UK Debra!

The book is available on Amazon: See it. Say it. Appreciate it!: The Manager's Guide to Employee Recognition",2023-02-28 23:35:00,,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,1,0,0,0,Amazon,Got it an amazon! Cant wait to read it 😍,2023-02-28 23:35:00,k-hole,False,negative
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,1,0,Amazon,"Ever thought of selling these as t-shirts aswell through something like amazon merch on demand,  I'd defo be interested.",2023-02-28 23:35:00,UK,False,negative
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,3,0,0,1,Amazon,Rare Photo of an Amazon River Dolphin Wins Underwater Photographer of the Year mymodernmet.com/underwater-p… #PhotoContest #UnderwaterPhotography,2023-02-28 23:35:00,Minneapolis / TwinCities / MN,True,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"Amazon
Family Handyman
 amazon.com/dp/B002PXVYEQ?&ta…",2023-02-28 23:35:00,,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"Amazon
Amazon Brand - Solimo Epsom Salt Soaking Aid, Lavender Scented, 3 Pound
 amazon.com/dp/B07NJQ9RRG?&ta…",2023-02-28 23:35:00,日本,False,negative
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,This is honestly valid she recognizes how much her supporters do but how Amazon is literally fucking every streamer with this bullshit cut,2023-02-28 23:35:00,The mountains,False,negative
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"never heard of this stuff but just searched for it on Amazon to see what it is in and holy crap, every brand under the sun sells the powder.",2023-02-28 23:35:00,,False,negative
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,1,0,Amazon,Ou sur amazon,2023-02-28 23:34:00,,False,negative
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,1,0,0,0,Amazon,"Thank you, Daniel!",2023-02-28 23:35:00,"Washington, D.C.",True,positive
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"Fullstar 9-in-1 Deluxe Vegetable Chopper Kitchen Gifts | Onion Chopper & Dicer | Peeler, Spiralizer, Zoodle Maker, Lemon Squeezer, Egg Slicer & Seperator- Ultimate Kitchen Gadget Buy Now >> amzn.to/3ZybAVr via @amazon",2023-02-28 23:34:00,Philippines,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"@elonmusk 
American Congress, Brazil does not need this money to protect the Amazon. That money is for suspicious NGOs and will possibly end up in the pockets of Lula's supporters or even in his own
Amazon belongs to Brazilians, we are the ones who have to take care of it and 👇",2023-02-28 23:34:00,Rio de Janeiro,False,negative
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,1,0,0,0,Amazon,"A Ransomed Grete by @ChautonaHavig #book is on tour with @Celebrate_Lit. Read author's guest post & enter the #free #giveaway for a $25 Amazon gift card and a copy of the book. Follow Now!
wp.me/P7A0o5-3tW",2023-02-28 23:34:00,,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"JBL E65BTNC Earpads Replacement Compatiable With Duet NC Wireless Noise-Cancelling Headphones E65BTNC Original Ear Cushion $12.03
click>>s.click.aliexpress.com/e/_EH…
#audio #amazon #aliexpress #rt",2023-02-28 23:34:00,,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,1,0,Amazon,I’m glad Amazon is paying reparations ❤️,2023-02-28 23:34:00,Kanto Region,True,positive
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,26,1,1,18,Amazon,"Ron DeFascist's book, released today, is already #1 on the Amazon bestseller's list. 
I read the sample - it's essentially ""Mein Kampf, Part II"" 
I've been trying to warn you, folks!",2023-02-28 23:34:00,Antifa HQ,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,1,0,0,1,Amazon,"Amazon [$359.00, $70 (16%) off]: Apple Watch Series 8 [GPS 45mm] Smart Watch w/ Silver Aluminum Case with White Sport Band - S/M. Fitness Tracker, Blood Oxyge...

🛒 amazon.com/gp/aws/cart/add-r… 

🛍 amazon.com/dp/B0BDHZQ6Y6?tag…

 ⏰ 23:35:02 #ad",2023-02-28 23:35:00,Chicago,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,2,0,0,0,Amazon,Watch Clarkson's farm on Amazon..UK has regulated farmers to death.  @JeremyClarkson has done a great service to farmers bringing this to the world's attention in his own unique and always entertaining way.,2023-02-28 23:34:00,,True,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,104,1,0,374,Amazon,Love Shopping?  Follow Shopping Dragons on Amazon for live streams featuring some top products and great recommendations for any occasion amazon.com/shop/shoppingdrag… #amazoninfluencer #commissionearned #amazonlive #shopping #deals #livestreaming,2023-02-28 23:34:00,"California, USA",False,positive
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,Air Fryer Paper 100 Pcs 7.9 Inch Square Disposable Paper Liners Non-stick Oil-proof Parchment Paper for Microwave Oven Fryers Basket Frying Pan Buy Now >> amzn.to/3m98VD3 via @amazon,2023-02-28 23:34:00,Philippines,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"Amazon Deal Found

Crocs Women's Classic Clog | Platform Shoes, Papaya, 8
Price: $30
amzn.to/3ZokkNu

#deals #amazon #free",2023-02-28 23:34:00,,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,Please buy FACE on Amazon too!,2023-02-28 23:34:00,,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,8,0,1,3,Amazon,"[MESSAGE TO THE LEGION]

We wish to inform you that you can now order official @thebandGHOST branded PopSockets from the band's official @amazon shop. Available in 3 variants, links are below to purchase. ⬇️

Gold Impera Logo:
amzn.to/3VBxODn
 
[1/3]",2023-02-28 23:34:00,,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,14,0,13,2,Amazon,"Curiously, The Sound of 007 Concert at The Royal Albert Hall is no longer available to Amazon Prime subscribers here in the US. I’m not sure if this is the case for other regions. What’s the deal @PrimeVideo ? #JamesBond",2023-02-28 23:34:00,"New Jersey, USA",False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,1,0,0,0,Amazon,"Kudos on getting the VCR. There are many things that, sadly, have gone, forgotten and never ported two digital format.

though, as  @LuccaKitten  I found out, Simba Junior became quite available to watch through Amazon prime. Lol!",2023-02-28 23:34:00,"Carlisle, PA",False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,@amazon where do I send complaints about a driver? He was the sweetest person!! He helped me shovel the end of my driveway. He made my day!!,2023-02-28 23:34:00,"Tonawanda, NY",False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,1,0,Amazon,It is from Amazon!! Same with the lil riser,2023-02-28 23:34:00,I,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,Welcome to to North Korean style slavery #Amazon hey @washingtonpost will you do a report on this? 😂,2023-02-28 23:34:00,london,True,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,2,0,0,1,Amazon,"I keep seeing these articles & whatnot as of late… 
I saw an Amazon driver today going through an intersection with a face full of a Subway sandwich. Like the whole paper wrapper & everything. 😂",2023-02-28 23:34:00,"Raleigh, NC",False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,10,0,1,0,Amazon,"You are gonna buy perishable food off Amazon?? Seriously???

Have you no brain cells? You obviously trust Amazon more with your live clams than you do me with a properly and legally owned and stored firearm. 

That only proves how insane you truly are.",2023-02-28 23:33:00,I'm right.....HERE!!!!!,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,2,0,1,0,Amazon,"And in the meantime the pac will lead us into the future of cfb and streaming with barstool buying the p12 network and sharing some rights with Apple/ Amazon or ESPN (the bigger games). Bring on pat mcafee as the face of new media for apple streaming games, Katie Nolan on field!",2023-02-28 23:33:00,,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,I just earned the 'Amazons & Andes (Level 5)' badge on @untappd! untp.beer/s/b1076768535,2023-02-28 23:34:00,NJ,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,19,0,5,1,Amazon,Bought an HHO generator with torch off Amazon.  This should be fun and interesting.  🤔,2023-02-28 23:34:00,"Brookings, OR",True,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,Panera Stole a Page from Amazon’s Playbook and It’s a Stroke of Genius tchq.co/3SzDKNo,2023-02-28 23:34:00,"Frankfort, KY",False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,1,0,1,0,Amazon,😩 I have done nothing about this - and too late for Amazon now!! 😱,2023-02-28 23:34:00,"London, UK",False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"We want to hear your thoughts on how reading is changing!
Readers who complete the survey get the chance to win a $50 Amazon Gift Certificate:
forms.gle/1E7jVjwNaSJ57nuc9 #amreading #BookTook #BookTwitter #books #readingcommunity",2023-02-28 23:33:00,"Dublin City, Ireland",False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,2,0,0,0,Amazon,Ford’s electric pickup is built from metal that’s damaging the Amazon - Bloomberg stocks.apple.com/ACLpjXD6cT_…,2023-02-28 23:34:00,"Albany,NY, Palm Beach,Fl",True,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,2,0,0,1,Amazon,🤝 can't go wrong with either. Stay away from Shein and Amazon,2023-02-28 23:33:00,,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"Original JBL Wave 300TWS True Wireless Bluetooth Headphones Stereo Music Gaming Sports Earbud Bass Sound Earphone With Mic $21.59
click>>s.click.aliexpress.com/e/_EG…
#audio #amazon #aliexpress #rt",2023-02-28 23:33:00,,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,1,0,0,0,Amazon,"The Cairo Curse by @pepperbasham #book on tour w @celebrate_lit. Read an excerpt from the book & enter the #free #giveaway for a $25 Amazon gift card & paperback copy of the book. Follow now!
wp.me/P7A0o5-3tV",2023-02-28 23:33:00,,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"Hermes Twilly Eau Ginger Edp Spray, 85 ml #Amazon
is.gd/GVdpFK",2023-02-28 23:33:00,🇦🇺,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,1,0,Amazon,Oh okay. I seen a patch of grass pad cover on Amazon. I’m thinking of getting it for my dog. She’s trained but I still give her somewhere to go when I don’t take her out enough as she need. Put as far as training. Fear training and some isolation immediately is ya best bet,2023-02-28 23:33:00,,False,negative
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"Get a Copy on Amazon! ➡ smarturl.it/EProots twitter.com/CalumetEditions/…
*'",2023-02-28 23:33:00,"Eau Claire, Wisconsin",False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,Amazon it is then 🤷🏽‍♀️,2023-02-28 23:33:00,,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,6,0,1,0,Amazon,Worked as a delivery driver for them. It will say “distracted driving” if you sneeze and you get a write up from Amazon.,2023-02-28 23:32:00,,True,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,The benefits of Amazon Crime!,2023-02-28 23:33:00,"Des Moines, IA",False,negative
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,8,0,1,2,Amazon,"Oh shit, they just discovered that they can rob the Amazon prime trucks now.",2023-02-28 23:33:00,,True,negative
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,1,0,0,0,Amazon,"A Heart's Rescue by @lenandooley #book on tour w/ @celebrate_lit. Read author's guest post & enter #free #giveaway for a $50 Amazon gift card. Follow now!
wp.me/P7A0o5-3tU",2023-02-28 23:32:00,,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"Original JBL LIVE PRO+ TWS Bluetooth Wireless Earphone Sports Earbuds Deep Bass Headphones Waterproof Headset with Charging Case $19.79
click>>s.click.aliexpress.com/e/_Ey…
#audio #amazon #aliexpress #rt",2023-02-28 23:32:00,,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,1,Amazon,"Amazon Partners With #Home #Lending #FinTech To Let #Employees Use #Company #Stock To Buy A #Home
#banking #homeloans #homeimprovements #payments #financialservices #mortgages #heloc #data #amazon Better hundredX #money #bnpl #posl…lnkd.in/enH7w4QA lnkd.in/eHx3PwD7",2023-02-28 23:32:00,USA,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,The Weirdest Internet-Connected Products on Amazon – Review Geek reviewgeek.com/129414/the-we…,2023-02-28 23:32:00,Curitiba - PR - Brasil,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"Parianas Machiparu Yurimawas The Kokama-Kokamilla people live in the Peruvian amazon. Based on historical and geographic criteria, two d",2023-02-28 23:32:00,,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"Keep it classy, @amazon",2023-02-28 23:32:00,,False,negative
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,4,0,0,0,Amazon,"#Save 20% Now!! Turtle Beach Stealth 600 Gen 2 USB Wireless Amplified Gaming Headset for #Xbox, #PS5, ##PS4, PS4 Pro, Nintendo #Switch, #PC & Mac with 24+ Hour Battery, Lag-Free Wireless, & Sony 3D Audio – Black amzn.to/41zqQmr via @amazon #gaming #Deals",2023-02-28 23:31:00,,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"Amazon Essentials Women's Brushed Tech Stretch Long-Sleeve Crewneck Shirt B5ROH3Z

amazon.com/dp/B0922V2V4T",2023-02-28 23:32:00,,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"TPMS Tire Pressure Monitor Sensor For BMW Motorcycle  R1200 GS F800 R GT K1200 K1600 8532732 $10.70
click>>s.click.aliexpress.com/e/_EJ…
#car #amazon #aliexpress #rt",2023-02-28 23:31:00,,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,Code scans for Lambda functions within Amazon Inspector now in preview ift.tt/rR9Aof6,2023-02-28 23:32:00,,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,1,0,0,0,Amazon,"#LimitedPromotion #NewAdult #poetry #coingofage 

Amazon: amzn.to/3lU2MdL

Audio Book: ift.tt/UaqCn23 ift.tt/0qKf4SD",2023-02-28 23:31:00,Oregon USA,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"Amazon (FR): GIGABYTE RTX 4070Ti Gaming OC 12GD
amazon.fr/dp/B0BQMRR8HG?tag=…
Price: €888.12 as of (2/28/2023, 11:31:52 PM GMT)
#dropsentry #advertisement",2023-02-28 23:31:00,Europe,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"How to use Multi-Room Music with Amazon Alexa
#technology #technologynews #technews
digitaltrends.com/home/how-t…",2023-02-28 23:32:00,,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"XXXDXDP Cotton Men's Handkerchiefs for Classic Sweat-absorbent Handkerchief Pocket Party Business Chest Towel #Amazon
is.gd/JnfJJl",2023-02-28 23:31:00,🇺🇸,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"Quit

No one is forced to work for Amazon",2023-02-28 23:31:00,,True,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,105,0,2,0,Amazon,Like all I want is a flared sleeve top rn but no one but shein or cider or Amazon wants to sell them,2023-02-28 23:31:00,she/her,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"#LimitedPromotion #NewAdult #poetry #coingofage 

Amazon: amzn.to/3lU2MdL

Audio Book: ift.tt/UaqCn23",2023-02-28 23:31:00,Oregon USA,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"XXXDXDP Ladies Hand Embroidered Su Embroidered Silk Handkerchief Handkerchief Silk Silk Handkerchief (Color : Gray, Size : 35x35cm) #Amazon
is.gd/sSv7S1",2023-02-28 23:31:00,🇺🇸,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"Original JBL TUNE 225 TWS Headset 5.0 Bluetooth Wireless Earphone T225 Stereo Earbuds Pure Bass Sound Sports Headphones wih Mic $24.95
click>>s.click.aliexpress.com/e/_Eu…
#audio #amazon #aliexpress #rt",2023-02-28 23:31:00,,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"XXXDXDP Handmade Su Embroidered Double Layer Silk Carrying Ladies Handkerchief Small Square Scarf (Color : white-Dinosaur Doodle4, Size : 35x35cm) #Amazon
is.gd/PUDoiw",2023-02-28 23:31:00,🇺🇸,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,1,0,0,0,Amazon,"Do they have 3 seashells in the Amazon toilets, too.",2023-02-28 23:31:00,I'm on a road to somewhere.,False,negative
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,1,0,1,0,Amazon,"Do you think a few hundred millions will make any difference in a forest the size of Europe? That budget isn't enough to run a medium sized city.

The Amazon Fund is a pay to play scheme.",2023-02-28 23:31:00,,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,1,0,Amazon,Where can I order the BTS Dynamite Lego collection? Why can’t I find it on Amazon? 🥺,2023-02-28 23:31:00,,False,negative
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"So they're counting the top 100 books on Amazon now? Not even a NY Times bestsellers? 

Let me go order Barack's book and run up the count...#BlackLivesMatter",2023-02-28 23:31:00,,False,negative
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"Amazon drivers are the worse drivers on the road, they rival swift. They need all the help they can get.",2023-02-28 23:32:00,,False,negative
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,2,0,0,0,Amazon,"The Warren Buffet of Amazon, I like it

Interesting how so many stock market concepts can be tied into this business",2023-02-28 23:31:00,Book A Call 👉,True,negative
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,They’re on Amazon for only $50! Had to get my main haha,2023-02-28 23:31:00,"Orlando, FL",False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"@elonmusk  If possible, can you please create online book publishing for independent/self-publishing authors? Something much, much better than Amazon.",2023-02-28 23:31:00,"Akron, OH",False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"XXXDXDP Women's Colorful Printing Pattern Handkerchiefs Cotton Ladies Soft Square Towel Hanky #Amazon
is.gd/1PLHej",2023-02-28 23:31:00,🇺🇸,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,Win an Amazon Gift Card from @Matt_in_1760s the Matt Miller in the Colonies Book Promotion.  @RABTBookTours  rafflecopter.com/rafl/displa…,2023-02-28 23:30:00,,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,1,0,1,0,Amazon,Are these on Amazon?,2023-02-28 23:31:00,CO,False,negative
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"Returnal (PS5) is $39.96 at Amazon, was $89.99 #ad: amzn.to/3Y3yByg",2023-02-28 23:30:00,Canada,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,"Health Care Products 
amzn.to/2Uhx90w  via @amazon 
8:303982",2023-02-28 23:30:00,Somewhere in the Pacific Ocean,False,neutral
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,I love buying anime books from Amazon,2023-02-28 23:31:00,indonesia,False,positive
1.63071e+18,0.106,0.847,0.047,-0.4582,0.9482237100601196,0.047406263649463654,0.00437006214633584,0,0,0,0,Amazon,When I asked an Amazon driver if he liked his job the coffee cup violation was the first complaint.,2023-02-28 23:31:00,"Reno, TX",False,neutral
